ID операции;Дата;Адрес магазина;Район магазина;Артикул;Название товара;Отдел товара;Количество упаковок, шт.;Операция;Цена руб./шт.
1431;07.06.2021;пл. Революции, 1;Октябрьский;64;Колбаса ливерная ;Мясная гастрономия;180;Поступление;350
1432;07.06.2021;пл. Революции, 1;Октябрьский;64;Колбаса ливерная ;Мясная гастрономия;21;Продажа;350
1433;07.06.2021;Луговая, 21;Заречный;2;Молоко безлактозное;Молоко;180;Поступление;75
1434;07.06.2021;Луговая, 21;Заречный;2;Молоко безлактозное;Молоко;21;Продажа;75
1435;07.06.2021;Луговая, 21;Заречный;11;Молоко кокосовое;Молоко;170;Поступление;190
1436;07.06.2021;Луговая, 21;Заречный;11;Молоко кокосовое;Молоко;18;Продажа;190
1437;07.06.2021;Луговая, 21;Заречный;12;Молоко овсяное;Молоко;180;Поступление;85
1438;07.06.2021;Луговая, 21;Заречный;12;Молоко овсяное;Молоко;23;Продажа;85
1439;07.06.2021;Луговая, 21;Заречный;31;Лапша гречневая;Бакалея;180;Поступление;240
1440;07.06.2021;Луговая, 21;Заречный;31;Лапша гречневая;Бакалея;4;Продажа;240
1441;07.06.2021;Луговая, 21;Заречный;32;Фунчоза;Бакалея;170;Поступление;350
1442;07.06.2021;Луговая, 21;Заречный;32;Фунчоза;Бакалея;2;Продажа;350
1443;07.06.2021;Луговая, 21;Заречный;36;Чечевица красная;Бакалея;180;Поступление;120
1444;07.06.2021;Луговая, 21;Заречный;36;Чечевица красная;Бакалея;8;Продажа;120
1445;07.06.2021;Луговая, 21;Заречный;49;Колбаса вареная докторская;Мясная гастрономия;180;Поступление;200
1446;07.06.2021;Луговая, 21;Заречный;49;Колбаса вареная докторская;Мясная гастрономия;42;Продажа;200
1447;07.06.2021;Луговая, 21;Заречный;50;Колбаса вареная любительская;Мясная гастрономия;180;Поступление;195
1448;07.06.2021;Луговая, 21;Заречный;50;Колбаса вареная любительская;Мясная гастрономия;41;Продажа;195
1449;07.06.2021;Луговая, 21;Заречный;51;Сервелат варенокопченый;Мясная гастрономия;180;Поступление;350
1450;07.06.2021;Луговая, 21;Заречный;51;Сервелат варенокопченый;Мясная гастрономия;32;Продажа;350
1451;07.06.2021;Луговая, 21;Заречный;52;Колбаса краковская;Мясная гастрономия;170;Поступление;180
1452;07.06.2021;Луговая, 21;Заречный;52;Колбаса краковская;Мясная гастрономия;63;Продажа;180
1453;07.06.2021;Луговая, 21;Заречный;53;Сосиски молочные;Мясная гастрономия;180;Поступление;190
1454;07.06.2021;Луговая, 21;Заречный;53;Сосиски молочные;Мясная гастрономия;62;Продажа;190
1455;07.06.2021;Луговая, 21;Заречный;54;Сосиски венские;Мясная гастрономия;180;Поступление;230
1456;07.06.2021;Луговая, 21;Заречный;54;Сосиски венские;Мясная гастрономия;31;Продажа;230
1457;07.06.2021;Луговая, 21;Заречный;55;Сосиски куриные;Мясная гастрономия;170;Поступление;160
1458;07.06.2021;Луговая, 21;Заречный;55;Сосиски куриные;Мясная гастрономия;74;Продажа;160
1459;07.06.2021;Луговая, 21;Заречный;56;Сардельки;Мясная гастрономия;180;Поступление;180
1460;07.06.2021;Луговая, 21;Заречный;56;Сардельки;Мясная гастрономия;45;Продажа;180
1461;07.06.2021;Луговая, 21;Заречный;57;Колбаса сырокопченая салями;Мясная гастрономия;180;Поступление;400
1462;07.06.2021;Луговая, 21;Заречный;57;Колбаса сырокопченая салями;Мясная гастрономия;31;Продажа;400
1463;07.06.2021;Луговая, 21;Заречный;58;Бекон варенокопченый;Мясная гастрономия;180;Поступление;470
1464;07.06.2021;Луговая, 21;Заречный;58;Бекон варенокопченый;Мясная гастрономия;26;Продажа;470
1465;07.06.2021;Луговая, 21;Заречный;59;Бекон сырокопченый;Мясная гастрономия;180;Поступление;500
1466;07.06.2021;Луговая, 21;Заречный;59;Бекон сырокопченый;Мясная гастрономия;21;Продажа;500
1467;07.06.2021;Луговая, 21;Заречный;60;Грудинка копченая;Мясная гастрономия;170;Поступление;400
1468;07.06.2021;Луговая, 21;Заречный;60;Грудинка копченая;Мясная гастрономия;20;Продажа;400
1469;07.06.2021;Луговая, 21;Заречный;61;Ветчина в оболочке;Мясная гастрономия;180;Поступление;220
1470;07.06.2021;Луговая, 21;Заречный;61;Ветчина в оболочке;Мясная гастрономия;33;Продажа;220
1471;07.06.2021;Луговая, 21;Заречный;62;Паштет фермерский с грибами;Мясная гастрономия;180;Поступление;170
1472;07.06.2021;Луговая, 21;Заречный;62;Паштет фермерский с грибами;Мясная гастрономия;25;Продажа;170
1473;07.06.2021;Луговая, 21;Заречный;63;Паштет из куриной печени;Мясная гастрономия;170;Поступление;150
1474;07.06.2021;Луговая, 21;Заречный;63;Паштет из куриной печени;Мясная гастрономия;33;Продажа;150
1475;07.06.2021;Луговая, 21;Заречный;64;Колбаса ливерная ;Мясная гастрономия;180;Поступление;350
1476;07.06.2021;Луговая, 21;Заречный;64;Колбаса ливерная ;Мясная гастрономия;11;Продажа;350
1477;07.06.2021;Мартеновская, 2;Первомайский;2;Молоко безлактозное;Молоко;180;Поступление;75
1478;07.06.2021;Мартеновская, 2;Первомайский;2;Молоко безлактозное;Молоко;50;Продажа;75
